"--g-a85VwrdZJNf0R95GcQ"	0.37799282217465174
"-050d_XIor1NpCuWkbIVaQ"	0.49613978082140264
"-0WegMt6Cy966qlDKhu6jA"	0.44688916569425047
"-0aIra_B6iALlfqAriBSYA"	0.44576258487381026
"-0tgMGl7D9B10YjSN2ujLA"	0.33761531859377253
"-1UMR00eXtwaeh59pEiDjA"	0.4575537130703446
"-2isRNVb6PDuBagELL5EBw"	0.33389554873524335
"-8JaNeG3etLgOVyg2gOIiA"	0.27207427427019526
"-9eNGMp8XiygI8t8QFuFWw"	0.3951615361379712
"-A9sm-E6uQxWTJ_MuyOzFw"	0.47438266292530007
"-Bdw-5H5C4AYSMGnAvmnzw"	0.36170773590668515
"-Bo1rsE6Mfn0wdqnIj3GSA"	0.4598617381373254
"-BxWyEIQ6wypT-37MzZizQ"	0.43766358006195955
"-DrDzpZaMrNnH55ZVyTXRQ"	0.31119556295679424
"-Du1WSRseqUXbCt_K-D-ww"	0.09142017534237529
"-FWhwGTP9YsV_5ONgdQ4hg"	0.46774295185874853
"-FveSBaantlFExq__ESLcw"	0.5117088597142654
"-H1-IzxW6CXmjhmF5F6iMA"	0.46337028443196204
"-HO8ejDGgvj_Guw3R6lH1g"	0.22688989343036423
"-HfeXGN4O83x8P4rZc-_kQ"	0.44927482829573456
"-Ht7HiGBox8lS1Y8IPjO8g"	0.5252045362071665
"-ITj6Pu8Gdw8MmLf0XBEKQ"	0.32547102991564414
"-Iu6EwsbZQZY8HTBN853Iw"	0.4375884302092492
"-J-d5x84RuyLNiUzOhO_6A"	0.24133927377769257
"-JwSuDqyFILFJmVpjrVbwA"	0.4307295901136769
"-K3kqmykKlhlB4arCsLHOw"	0.3550983464509822
"-KIdCJnkt5N8rnnmWR5MQg"	0.16628196433297912
"-LVpf-mKjrWT51JgCY3gRQ"	0.32697018317590704
"-Ma5JqzuI_3xIAtpNJfQ2g"	0.34407444763712514
"-OmQXmGomWfJNi449Uh99g"	0.2874449736737956
"-OuTv9a9_MabQjyiZx2Stw"	0.4875374061137004
"-PJgh1XoQBMnnSgg6MhmMA"	0.2870871747506587
"-QIQLK8RR6rl7v19cAQQHg"	0.37454233373398915
"-RYIKWBSTaJ21B2UMyzI-Q"	0.4006981409621561
"-TVXOYL6kvKP1uW6ND9PIg"	0.40459633383096194
"-TWZ4-AM76pUxPIt47mInw"	0.27598547503848686
"-UXH_mn5SLip3MMiaGM69g"	0.25954958801275485
"-WjQWbAIGyJE4vYJYUZjSQ"	0.22137373145373662
"-X9QS8l7u5R3CswmfZtn-Q"	0.19246136118061016
"-Y9woV5m-KaTzu9VpirYyg"	0.36113981332415634
"-YGePLsJ2pYccR3oaeCSAw"	0.4990800546804106
"-YR7K3rw6VAQ1-MjslvsoQ"	0.5428341229408489
"-YVwkl4DBH1gnxxsJtxELg"	0.33132366696528076
"-ZBfr1BHvArFp1d6XH8jOQ"	0.46971391150657776
"-_hk47bgWLbX0SfvBUkoPQ"	0.4489453478127426
"-bMZCfTK7fxFaURynKpBMA"	0.5397903054629393
"-d1xHUrLRbfJNqd5A_uP6A"	0.3747432961728725
"-dgUbX_lFqklJuf29A7piQ"	0.4116034320805967
"-e_UQJVTzIPweX4TcPUYVw"	0.4079236717968673
"-exE739XC1NqZTJKjs83bg"	0.32943169840016917
"-hn7E7b3VwRjwhNEDgmGIQ"	0.1983901066432697
"-hq09PjRpGcx4XXhrqh5xw"	0.21620499196480258
"-i_WVm2yfuY0lS0zpEl9ZA"	0.2743796057274428
"-jKBFjNTbiafSdunQy6dlQ"	0.23073387971428544
"-jKhfsXol4FxbRjK8aUsLA"	0.48069944422304334
"-jghjupgk9DVw5M-dCr3mw"	0.3559641156543624
