"-DU8jf5nA1_yaOqsKsLqmw"	0.36722308417720395
"-F0B5F1YLx7093otwgboxw"	0.48883202577128937
"-Glmj_sxqCu0F3G62kFt1Q"	0.43763772714838706
"-JgxoIIxZf0q-PGD7P96Fg"	0.497701386829802
"-Mm4YqCDM5CqSDDh7HI6Zw"	0.34287345400167313
"-QjnuSMIAJhcwOc-8BqalA"	0.5307586037206664
"-V-fpvR47iZJ5jq8Eit7ng"	0.3357474185036256
"-_DxZ8gKU50sfuZEu4ypKg"	0.26988051551314424
"-dFfucHmOtgDmDneps-mgA"	0.4335869103895252
"-jehSax3LB7Jm4fzaWtegg"	0.5186232662744452
"-kTHAUKuzh7cFZjVAW55Ug"	0.38385530711928106
"-nZwVZqlk_ET-dpTtvEqPw"	0.44592851454410115
"-prmBNT8sD8V2o2kXV6Ywg"	0.4397701030777951
"02E9r4BQzVrA76Bf7G-KMw"	0.32072934114873014
"06DxO1hUPQJmtUzIbVNKwQ"	0.07910962450218932
"0DwMrcy7_X_C_mP8_QcXug"	0.4664489876029959
"0FXAHiDs1Fkr3V_kK8b1SA"	0.5270530488737435
"0G-WFdOu3_KW3mBZJQq5Cg"	0.48513973857752274
"0KufZ-0fcNdHmLGgk62ZMQ"	0.2196405730185474
"0LAjD6m5LjiSbiajp2SR4Q"	0.4758466416825309
"0OflEYBTvbX0EUie466rhQ"	0.4145817867841873
"0S4mVrhhSfTsKRtBF_W_BQ"	0.34724106815242795
"0S_TTdArnW8BrO-Xsp7EwQ"	0.47385717301463276
"0Wp67zZWeVm8BfLZkW72_w"	0.27207606379305843
"0ZPuFZMMYfRa3FRfjddCDA"	0.43005642393008264
"0ZZIqTdEb7yUa13QZLKuGQ"	0.37142164263234956
"0_3vFRwwoOxu6PF-N9gZdw"	0.1771002500858769
"0kyVqnMoflj3DLDecGK89Q"	0.30772610729825506
"0vvPP6Ir2723kjRZFJg7tg"	0.3447254979390363
"0youcKV6-eE3F2MQj1l6Fw"	0.3563213555940138
"1-3QXTEwl1pfZn9kXFgN3Q"	0.47952330581347424
"10Jk5ilimXrfAq8JJ1gISg"	0.2737697924625932
"112pGcb0ZB666d_IwFt4jA"	0.38090003347168316
"123cbSJgE-BzNCzXV_7r0g"	0.40724421520186693
"18b_QEiqTD7cwJTLjNgw3g"	0.4913929508416948
"1FK7hoiPMPEPG0bRL4bi9Q"	0.2862119105375173
"1FRf6pdx7AtI6HZXIlAZWA"	0.266294213773262
"1FbPiw_tWdyjrUcJa41Zvg"	0.21087891024120617
"1ForN8iXqYZ_dZZcOkvVeA"	0.18796742966304286
"1KRnx1P4gYlkpmezGTERaA"	0.3463830161759853
"1LbvFwxbLepIpDasI-Pshg"	0.49883743277813897
"1Mf0UInsuxMNfJjzy0rTBQ"	0.4790472544287719
"1RBh8N3oGEQpu20Sq_BAwA"	0.29545750461006337
"1SJiW_mW6IlEe7hqMTnjYg"	0.43375129461871575
"1YGQsn4AHPbcVsRmHqbeqQ"	0.48572003171266465
"1gQrMs-I8oKg2p-iRxznzQ"	0.47419737153761893
"1hFksNGqkzHBgYSp8H394w"	0.383321430664021
"1iQFx2CcAWon9JaBOJUZJw"	0.4423864026676937
"1ktw2saTrIr_YJSxQjhnpg"	0.40535570118747993
"1u4EvujoBP37oEL4SGLpgA"	0.3254789456625115
"1v9TVINzMod7JfSQI7Aayw"	0.21444385361718218
"1veVZUawy7IhIc5oDpRRQA"	0.22734204745492984
"1zI3trw5QLNdypXBfudh0w"	0.23395968495108127
"1zKjojtmAHuVOHhtGVxC2Q"	0.24851259702421405
"228mfqUuGbnCs1kiupJXZw"	0.48223921200675113
"26CMx5t6_h5PWT4gcae4zw"	0.372219107496181
"29Qe90Oep3S1nc0iIOFckg"	0.40201293292371376
"29TiCPFXWtmg4kjZSZIvFg"	0.5405409335742979
"2JeciNHrJE_tI-o2tUCu5w"	0.2799873623799258
"2L0I4w2_32aVJq-IzhZSig"	0.3165757973236678
"2N4AeKjw2WdBchIVqYPv_A"	0.3080425808240229
"2Q542Nf2F84HhdbhGCC7nw"	0.2870758610959219
"2RmL-l7oQQOKNshFMoKl4w"	0.393062720942499
"2TC-P3bUwz1ZYxpqAlCgiw"	0.34913331675368564
"2TVZb3GdY6XvX88jbOofIg"	0.34753032392809363
"2VUhmFkIvARpEP9B5dZo9w"	0.393731492218181
"2_l1ufFOkdjem7YyQgfWpA"	0.3085568958489669
"2alo9GzeOsbg4jeKYFQmxQ"	0.478367615803082
"2cMWPqJLjQ-ZvH2HvJvMsA"	0.2763594246337064
"2hJNAFFy2qOqmIIKFjcw9w"	0.36941955096735
"2nn6Sx5EFpzFbsy5cJYHUg"	0.4305700633794451
"2qTT_zT99eHT4XqEJTOKLA"	0.313041060748728
"2r9U0--QqAK0JjL8vxB7mA"	0.5020907260725314
"2tfMXjOotr1r168mVttUmQ"	0.42585842493635273
"2xBcxvOUrizsvLyPm89iXQ"	0.5251235556338055
"3-PNVMyFBJEDAGghumsY5Q"	0.34609377735684904
"32DUrg5Thezf1eGsWK6Gdw"	0.4124476610501661
"3Esl4FVI9Rzl_KSmIiMgaw"	0.33457887744223025
"3Jx9x7QTbrzXcigublX6RA"	0.2636426814921937
"3OCgpAos1gmS4rbWTIjmsQ"	0.28386194224432815
"3RnhYptW01qZ6rdPngojAA"	0.22506640690261312
"3XCW8Z56FFcHyEDa4nLHEw"	0.21736495103024528
"3_STYcEwVsieJPo0GWjxLw"	0.36217223655950836
"3bM9rmjbaLOrlS--dRzZAw"	0.49703987849919296
"3clxZHgsvAIBTWiuUM8SYA"	0.4492462791887994
"3dMAswAQk0ehFvuE8V8RDA"	0.46096824441570644
