b'VHchdLl_QVtStqx13vENbA'	4.533834586466165	1.0
b'VHl_CX2rfWviSQdvrpmnyw'	4.052631578947368	1.0
b'VMcUG1dw4ldI_ldA2lGyEA'	4.654054054054054	1.0
b'VQGetWNN1f0dMWQ6ehDAVg'	5.179012345679013	1.0
b'VSo34eZH-0u-CMyLpXD1qQ'	4.25	1.0
b'VUOn9pztnaEX49Xfb_9L7A'	4.058441558441558	1.0
b'VUb97h3RTg6InKdfgB49Bw'	7.726315789473684	1.0
b'VV4NAmS0KJ8A8xOcQnKB6A'	4.468085106382978	1.0
b'VXTReQT3Bqte_Liu58scdw'	3.8125	1.0
b'V_CzgZ8maFoKv9t-LgcjDg'	4.203883495145631	1.0
b'VbPPexfp8wa7Fjqp3tRDmw'	3.225806451612903	1.0
b'Vc8sXKEdO9yVxbRlwBFHKQ'	4.044303797468355	1.0
b'Vj-QgRXDpCm7vLBBSckx8g'	6.037037037037037	1.0
b'Vkz7c2EDh7ydELK8Za0obQ'	4.029535864978903	1.0
b'VodyCVoc3QUoEsi0rv0opg'	4.064814814814815	1.0
b'Vu6yNbKinh-54QT8i27LCw'	4.2075471698113205	1.0
b'Vv7aXgWg2TEXfrfE_-FFrA'	4.1	1.0
b'VyqC3N2iBtR6PczQGafe5w'	4.277777777777778	1.0
b'Vz6JVuA6guXVBIMJF-2g3g'	3.5714285714285716	1.0
b'W07TY9cx2ZpDQyAn0ynMQg'	4.322916666666667	1.0
b'W1hXfgnugKfVV1wDhko5lw'	4.724770642201835	1.0
b'W6_HAvErr18PWOyIUCDdSA'	2.5	1.0
b'W80o5A-ajAznRWO3E5J7EQ'	4.090909090909091	1.0
b'W97YBvhkOOel-HkBBfQbYw'	4.75	1.0
b'WAzIjBcsRIY7HKhTMxVeow'	3.9935483870967743	1.0
b'WEs9MN1M6tixwEz844jCUw'	3.8974358974358974	1.0
b'WG3zvUktE1l3llwq3PPVVg'	4.489208633093525	1.0
b'WHlbUb5SNdXDKYfkNDo89A'	6.681818181818182	1.0
